ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
1463-9076,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,0.0,117.0,0.0
0264-6021,BIOCHEMICAL JOURNAL,0.0,376.0,0.0
1520-6106,JOURNAL OF PHYSICAL CHEMISTRY B,0.0,607.0,0.0
0033-5835,QUARTERLY REVIEWS OF BIOPHYSICS,0.0,86.0,0.0
1545-9985,NATURE STRUCTURAL & MOLECULAR BIOLOGY,0.0,250.0,0.0
0065-2598,FUZZINESS: STRUCTURAL DISORDER IN PROTEIN COMPLEXES,0.0,65.0,0.0
0084-6589,ANNUAL REVIEW OF BIOPHYSICS AND BIOENGINEERING,0.0,27.0,0.0
0006-3525,BIOPOLYMERS,0.0,200.0,0.0
1056-8700,ANNUAL REVIEW OF BIOPHYSICS AND BIOMOLECULAR STRUCTURE,0.0,136.0,0.0
1367-2630,NEW JOURNAL OF PHYSICS,0.0,98.0,0.0
1478-3967,PHYSICAL BIOLOGY,0.0,249.0,0.0
0367-8377,INTERNATIONAL JOURNAL OF PEPTIDE AND PROTEIN RESEARCH,0.0,9.0,0.0
0021-9991,JOURNAL OF COMPUTATIONAL PHYSICS,0.0,211.0,0.0
0892-7022,MOLECULAR SIMULATION,0.0,19.0,0.0
0960-9822,CURRENT BIOLOGY,0.0,1053.0,0.0
0165-0270,JOURNAL OF NEUROSCIENCE METHODS,0.0,260.0,0.0
2041-1723,NATURE COMMUNICATIONS,0.0,425.0,0.0
0741-2223,JOURNAL OF ROBOTIC SYSTEMS,0.0,3.0,0.0
0893-6080,NEURAL NETWORKS,0.0,325.0,0.0
1364-6613,TRENDS IN COGNITIVE SCIENCES,0.0,527.0,0.0
1662-5102,FRONTIERS IN CELLULAR NEUROSCIENCE,0.0,38.0,0.0
0307-6962,PHYSIOLOGICAL ENTOMOLOGY,0.0,21.0,0.0
1567-7419,ENVIRONMENTAL FLUID MECHANICS,0.0,2.0,0.0
0892-7553,JOURNAL OF INSECT BEHAVIOR,0.0,13.0,0.0
0080-4649,PROCEEDINGS OF THE ROYAL SOCIETY SERIES B-BIOLOGICAL SCIENCES,0.0,115.0,0.0
0066-4170,ANNUAL REVIEW OF ENTOMOLOGY,0.0,38.0,0.0
Physiol Entomol,Physiol Entomol,0.0,2.0,0.0
0098-0331,JOURNAL OF CHEMICAL ECOLOGY,0.0,12.0,0.0
1545-7885,PLOS BIOLOGY,0.0,365.0,0.0
0379-864X,CHEMICAL SENSES,0.0,26.0,0.0
0147-006X,ANNUAL REVIEW OF NEUROSCIENCE,0.0,503.0,0.0
2214-5745,CURRENT OPINION IN INSECT SCIENCE,0.0,2.0,0.0
0006-3185,BIOLOGICAL BULLETIN,0.0,30.0,0.0
0340-7594,JOURNAL OF COMPARATIVE PHYSIOLOGY A-NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY,0.0,191.0,0.0
1388-2457,CLINICAL NEUROPHYSIOLOGY,0.0,113.0,0.0
0165-0173,BRAIN RESEARCH REVIEWS,0.0,95.0,0.0
0304-4076,JOURNAL OF ECONOMETRICS,0.0,10.0,0.0
2373-2822,ENEURO,0.0,5.0,0.0
0167-8760,INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY,0.0,53.0,0.0
Stat Surv,Stat Surv,0.0,4.0,0.0
Brain connectivity,Brain connectivity,0.0,44.0,0.0
Journal of Time Series Analysis,Journal of Time Series Analysis,0.0,4.0,0.0
bioRxiv.,bioRxiv.,0.0,2.0,0.0
Trends in Cognitive Sciences,Trends in Cognitive Sciences,0.0,5.0,0.0
0304-4149,STOCHASTIC PROCESSES AND THEIR APPLICATIONS,0.0,9.0,0.0
0012-9682,ECONOMETRICA,0.0,65.0,0.0
1471-003X,NATURE REVIEWS NEUROSCIENCE,0.0,816.0,0.0
1053-8119,NEUROIMAGE,0.0,1271.0,0.0
0096-3518,IEEE TRANSACTIONS ON ACOUSTICS SPEECH AND SIGNAL PROCESSING,0.0,9.0,0.0
1050-9631,HIPPOCAMPUS,0.0,264.0,0.0
0018-9219,PROCEEDINGS OF THE IEEE,0.0,79.0,0.0
Nature neuroscience.,Nature neuroscience.,0.0,1.0,0.0
eneuro,eneuro,0.0,2.0,0.0
Frontiers in Neuroscience.,Frontiers in Neuroscience.,0.0,1.0,0.0
1520-6149,"2017 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH AND SIGNAL PROCESSING (ICASSP)",0.0,16.0,0.0
1065-9471,HUMAN BRAIN MAPPING,0.0,153.0,0.0
0016-8009,GEOPHYSICAL JOURNAL OF THE ROYAL ASTRONOMICAL SOCIETY,0.0,3.0,0.0
0018-926X,IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION,0.0,1.0,0.0
0035-9246,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL,0.0,196.0,0.0
Frontiers in Computational Neuroscience.,Frontiers in Computational Neuroscience.,0.0,3.0,0.0
Journal of mathematical biology.,Journal of mathematical biology.,0.0,1.0,0.0
NIPS Causality: Objectives and Assessment,NIPS Causality: Objectives and Assessment,0.0,1.0,0.0
0302-9743,"FROM ANIMALS TO ANIMATS 9, PROCEEDINGS",0.0,267.0,0.0
0042-6989,VISION RESEARCH,0.0,604.0,0.0
0952-5238,VISUAL NEUROSCIENCE,0.0,130.0,0.0
Frontiers in Neural Circuits.,Frontiers in Neural Circuits.,0.0,2.0,0.0
Reviews of Oculomotor Research,Reviews of Oculomotor Research,0.0,2.0,0.0
Zeitschrift fur Naturforschung B.,Zeitschrift fur Naturforschung B.,0.0,1.0,0.0
0341-0382,ZEITSCHRIFT FUR NATURFORSCHUNG C-A JOURNAL OF BIOSCIENCES,0.0,20.0,0.0
1552-4922,CYTOMETRY PART A,0.0,55.0,0.0
1088-9051,GENOME RESEARCH,0.0,1549.0,0.0
1532-4435,JOURNAL OF MACHINE LEARNING RESEARCH,0.0,174.0,0.0
1934-5909,CELL STEM CELL,0.0,126.0,0.0
1754-2189,NATURE PROTOCOLS,0.0,303.0,0.0
Advances in Neural Information Processing Systems,Advances in Neural Information Processing Systems,0.0,43.0,0.0
2047-2528,ACM TRANSACTIONS ON INTELLIGENT SYSTEMS AND TECHNOLOGY,0.0,3.0,0.0
1664-302X,FRONTIERS IN MICROBIOLOGY,0.0,28.0,0.0
1044-5498,DNA AND CELL BIOLOGY,0.0,6.0,0.0
1046-2023,METHODS,0.0,87.0,0.0
2160-1836,G3-GENES GENOMES GENETICS,0.0,19.0,0.0
0099-2240,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,0.0,334.0,0.0
1471-0056,NATURE REVIEWS GENETICS,0.0,1012.0,0.0
Biostatistics,Biostatistics,0.0,5.0,0.0
Current Protocols in Bioinformatics,Current Protocols in Bioinformatics,0.0,4.0,0.0
PLoS Computational Biology,PLoS Computational Biology,0.0,50.0,0.0
Cold Spring Harbor Perspectives in Medicine,Cold Spring Harbor Perspectives in Medicine,0.0,3.0,0.0
Food Sci Hum Wellness,Food Sci Hum Wellness,0.0,1.0,0.0
1745-6150,BIOLOGY DIRECT,0.0,55.0,0.0
1350-0872,MICROBIOLOGY-SGM,0.0,154.0,0.0
0966-842X,TRENDS IN MICROBIOLOGY,0.0,164.0,0.0
0014-3820,EVOLUTION,0.0,314.0,0.0
1751-7362,ISME JOURNAL,0.0,127.0,0.0
1355-8382,RNA-A PUBLICATION OF THE RNA SOCIETY,0.0,190.0,0.0
1742-5689,JOURNAL OF THE ROYAL SOCIETY INTERFACE,0.0,499.0,0.0
2150-7511,MBIO,0.0,29.0,0.0
0021-9193,JOURNAL OF BACTERIOLOGY,0.0,966.0,0.0
1553-7404,PLOS GENETICS,0.0,283.0,0.0
1474-760X,GENOME BIOLOGY,0.0,615.0,0.0
1759-6653,GENOME BIOLOGY AND EVOLUTION,0.0,86.0,0.0
0950-382X,MOLECULAR MICROBIOLOGY,0.0,551.0,0.0
PLoS Genetics.,PLoS Genetics.,0.0,3.0,0.0
1740-1526,NATURE REVIEWS MICROBIOLOGY,0.0,380.0,0.0
0300-9084,BIOCHIMIE,0.0,60.0,0.0
0261-4189,EMBO JOURNAL,0.0,904.0,0.0
0300-5127,BIOCHEMICAL SOCIETY TRANSACTIONS,0.0,131.0,0.0
Frontiers in Molecular Biosciences.,Frontiers in Molecular Biosciences.,0.0,1.0,0.0
Nucleic Acids Research.,Nucleic Acids Research.,0.0,2.0,0.0
RNA,RNA,0.0,1.0,0.0
1745-2473,NATURE PHYSICS,0.0,129.0,0.0
0034-6861,REVIEWS OF MODERN PHYSICS,0.0,117.0,0.0
1936-122X(print),"ANNUAL REVIEW OF BIOPHYSICS, VOL 39",0.0,46.0,0.0
2375-2548,SCIENCE ADVANCES,0.0,9.0,0.0
0955-0674,CURRENT OPINION IN CELL BIOLOGY,0.0,255.0,0.0
0021-9525,JOURNAL OF CELL BIOLOGY,0.0,803.0,0.0
2160-3308,PHYSICAL REVIEW X,0.0,30.0,0.0
1617-7959,BIOMECHANICS AND MODELING IN MECHANOBIOLOGY,0.0,38.0,0.0
0014-2956,EUROPEAN JOURNAL OF BIOCHEMISTRY,0.0,211.0,0.0
0022-2828,JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,0.0,114.0,0.0
0143-3334,CARCINOGENESIS,0.0,47.0,0.0
0014-2980,EUROPEAN JOURNAL OF IMMUNOLOGY,0.0,114.0,0.0
1079-5006,JOURNALS OF GERONTOLOGY SERIES A-BIOLOGICAL SCIENCES AND MEDICAL SCIENCES,0.0,15.0,0.0
1553-4006,ANNUAL REVIEW OF PATHOLOGY-MECHANISMS OF DISEASE,0.0,17.0,0.0
0304-3835,CANCER LETTERS,0.0,53.0,0.0
0033-5770,QUARTERLY REVIEW OF BIOLOGY,0.0,50.0,0.0
0022-1767,JOURNAL OF IMMUNOLOGY,0.0,572.0,0.0
0278-2715,HEALTH AFFAIRS,0.0,3.0,0.0
0270-7306,MOLECULAR AND CELLULAR BIOLOGY,0.0,545.0,0.0
0027-5107,MUTATION RESEARCH,0.0,31.0,0.0
1943-0264,COLD SPRING HARBOR PERSPECTIVES IN BIOLOGY,0.0,107.0,0.0
0014-4827,EXPERIMENTAL CELL RESEARCH,0.0,119.0,0.0
1547-3287,STEM CELLS AND DEVELOPMENT,0.0,17.0,0.0
1529-2908,NATURE IMMUNOLOGY,0.0,209.0,0.0
0026-895X,MOLECULAR PHARMACOLOGY,0.0,170.0,0.0
0265-9247,BIOESSAYS,0.0,224.0,0.0
BMC cell biology,BMC cell biology,0.0,1.0,0.0
Cold Spring Harbor perspectives in biology,Cold Spring Harbor perspectives in biology,0.0,2.0,0.0
1541-7786,MOLECULAR CANCER RESEARCH,0.0,34.0,0.0
0006-4971,BLOOD,0.0,492.0,0.0
1462-5814,CELLULAR MICROBIOLOGY,0.0,35.0,0.0
0903-1936,EUROPEAN RESPIRATORY JOURNAL,0.0,22.0,0.0
1536-0040,SIAM JOURNAL ON APPLIED DYNAMICAL SYSTEMS,0.0,44.0,0.0
0066-4154,ANNUAL REVIEW OF BIOCHEMISTRY,0.0,257.0,0.0
1043-4666,CYTOKINE,0.0,12.0,0.0
1757-4676,EMBO MOLECULAR MEDICINE,0.0,16.0,0.0
0065-230X(print),"ADVANCES IN CANCER RESEARCH, VOL 108",0.0,7.0,0.0
0160-2446,JOURNAL OF CARDIOVASCULAR PHARMACOLOGY,0.0,5.0,0.0
1474-9718,AGING CELL,0.0,18.0,0.0
1044-1549,AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,0.0,35.0,0.0
1937-9145,SCIENCE SIGNALING,0.0,135.0,0.0
1074-7613,IMMUNITY,0.0,266.0,0.0
1054-1500,CHAOS,0.0,192.0,0.0
0002-9440,AMERICAN JOURNAL OF PATHOLOGY,0.0,93.0,0.0
2041-4889,CELL DEATH & DISEASE,0.0,18.0,0.0
1047-3211,CEREBRAL CORTEX,0.0,770.0,0.0
2470-0045,PHYSICAL REVIEW E,0.0,269.0,0.0
1662-453X,FRONTIERS IN NEUROSCIENCE,0.0,96.0,0.0
0301-0066,PERCEPTION,0.0,84.0,0.0
Frontiers in synaptic neuroscience,Frontiers in synaptic neuroscience,0.0,41.0,0.0
0034-4885,REPORTS ON PROGRESS IN PHYSICS,0.0,42.0,0.0
Nat Rev Mol Cell Biol,Nat Rev Mol Cell Biol,0.0,1.0,0.0
0001-4842,ACCOUNTS OF CHEMICAL RESEARCH,0.0,65.0,0.0
J Mol Biol,J Mol Biol,0.0,18.0,0.0
Computational Studies of RNA and DNA,Computational Studies of RNA and DNA,0.0,1.0,0.0
1089-5639,JOURNAL OF PHYSICAL CHEMISTRY A,0.0,73.0,0.0
0022-3654,JOURNAL OF PHYSICAL CHEMISTRY,0.0,202.0,0.0
0378-4371,PHYSICA A,0.0,141.0,0.0
1545-5963,IEEE-ACM TRANSACTIONS ON COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,0.0,53.0,0.0
0047-6374,MECHANISMS OF AGEING AND DEVELOPMENT,0.0,19.0,0.0
2161-5063,ACS SYNTHETIC BIOLOGY,0.0,25.0,0.0
1569-9048,RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY,0.0,24.0,0.0
0034-5687,RESPIRATION PHYSIOLOGY,0.0,37.0,0.0
0031-6768,PFLUGERS ARCHIV-EUROPEAN JOURNAL OF PHYSIOLOGY,0.0,95.0,0.0
0363-6143,AMERICAN JOURNAL OF PHYSIOLOGY-CELL PHYSIOLOGY,0.0,73.0,0.0
0066-4278(print),"ANNUAL REVIEW OF PHYSIOLOGY, VOL 75",0.0,11.0,0.0
8750-7587,JOURNAL OF APPLIED PHYSIOLOGY,0.0,148.0,0.0
0065-2598(print),INTEGRATION IN RESPIRATORY CONTROL: FROM GENES TO SYSTEMS,0.0,37.0,0.0
1073-449X,AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,0.0,72.0,0.0
1357-2725,INTERNATIONAL JOURNAL OF BIOCHEMISTRY & CELL BIOLOGY,0.0,56.0,0.0
0363-6119,AMERICAN JOURNAL OF PHYSIOLOGY-REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY,0.0,35.0,0.0
0100-879X,BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH,0.0,14.0,0.0
Biochim Biophys Acta.,Biochim Biophys Acta.,0.0,1.0,0.0
0301-0082,PROGRESS IN NEUROBIOLOGY,0.0,152.0,0.0
1664-042X,FRONTIERS IN PHYSIOLOGY,0.0,81.0,0.0
2158-3188,TRANSLATIONAL PSYCHIATRY,0.0,8.0,0.0
Am J Physiol Regul Integr Comp Physiol.,Am J Physiol Regul Integr Comp Physiol.,0.0,1.0,0.0
Dialogues in clinical neuroscience,Dialogues in clinical neuroscience,0.0,3.0,0.0
1010-061X,JOURNAL OF EVOLUTIONARY BIOLOGY,0.0,89.0,0.0
1059-7123,ADAPTIVE BEHAVIOR,0.0,44.0,0.0
0020-1812,INSECTES SOCIAUX,0.0,15.0,0.0
0001-0782,COMMUNICATIONS OF THE ACM,0.0,45.0,0.0
0003-3472,ANIMAL BEHAVIOUR,0.0,197.0,0.0
1045-2249,BEHAVIORAL ECOLOGY,0.0,77.0,0.0
0340-5443,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0.0,88.0,0.0
1387-3954,MATHEMATICAL AND COMPUTER MODELLING OF DYNAMICAL SYSTEMS,0.0,5.0,0.0
1543-592X(print),"ANNUAL REVIEW OF ECOLOGY, EVOLUTION, AND SYSTEMATICS, VOL 42",0.0,6.0,0.0
Technical Report No. UCB/EECS-2009-28,Technical Report No. UCB/EECS-2009-28,0.0,1.0,0.0
Psyche (Cambridge),Psyche (Cambridge),0.0,3.0,0.0
8756-6222,JOURNAL OF LAW ECONOMICS & ORGANIZATION,0.0,1.0,0.0
0278-3649,INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,0.0,16.0,0.0
1741-7007,BMC BIOLOGY,0.0,91.0,0.0
0003-1224,AMERICAN SOCIOLOGICAL REVIEW,0.0,8.0,0.0
0028-1042,NATURWISSENSCHAFTEN,0.0,54.0,0.0
Nature Communications,Nature Communications,0.0,18.0,0.0
0734-306X,JOURNAL OF LABOR ECONOMICS,0.0,2.0,0.0
0014-0139,ERGONOMICS,0.0,8.0,0.0
0269-7653,EVOLUTIONARY ECOLOGY,0.0,34.0,0.0
0179-1613,ETHOLOGY,0.0,9.0,0.0
0003-0147,AMERICAN NATURALIST,0.0,299.0,0.0
A study of adaptation in social life,A study of adaptation in social life,0.0,1.0,0.0
0003-2700,ANALYTICAL CHEMISTRY,0.0,76.0,0.0
1573-3882,METABOLOMICS,0.0,20.0,0.0
0165-9936,TRAC-TRENDS IN ANALYTICAL CHEMISTRY,0.0,3.0,0.0
0169-7439,CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,0.0,18.0,0.0
1553-7390,PLOS GENETICS,0.0,415.0,0.0
2001-0370,COMPUTATIONAL AND STRUCTURAL BIOTECHNOLOGY JOURNAL,0.0,3.0,0.0
1471-2261,BMC CARDIOVASCULAR DISORDERS,0.0,5.0,0.0
1756-994X,GENOME MEDICINE,0.0,46.0,0.0
1544-6115,STATISTICAL APPLICATIONS IN GENETICS AND MOLECULAR BIOLOGY,0.0,47.0,0.0
0300-5771,INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,0.0,25.0,0.0
Frontiers in bioengineering and biotechnology,Frontiers in bioengineering and biotechnology,0.0,5.0,0.0
1521-9615,COMPUTING IN SCIENCE & ENGINEERING,0.0,78.0,0.0
1098-3600,GENETICS IN MEDICINE,0.0,13.0,0.0
1059-7794,HUMAN MUTATION,0.0,109.0,0.0
0960-8966,NEUROMUSCULAR DISORDERS,0.0,3.0,0.0
Curr. Protoc. Bioinformatics,Curr. Protoc. Bioinformatics,0.0,3.0,0.0
Nucleic Acids Res.,Nucleic Acids Res.,0.0,56.0,0.0
0007-1188,BRITISH JOURNAL OF PHARMACOLOGY,0.0,68.0,0.0
0003-3022,ANESTHESIOLOGY,0.0,40.0,0.0
0003-2999,ANESTHESIA AND ANALGESIA,0.0,10.0,0.0
0022-3565,JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,0.0,87.0,0.0
1087-0792,SLEEP MEDICINE REVIEWS,0.0,16.0,0.0
0302-282X,NEUROPSYCHOBIOLOGY,0.0,4.0,0.0
0007-0912,BRITISH JOURNAL OF ANAESTHESIA,0.0,13.0,0.0
Biophys J.,Biophys J.,0.0,3.0,0.0
Br J Anaesth,Br J Anaesth,0.0,1.0,0.0
0003-9780,ARCHIVES INTERNATIONALES DE PHARMACODYNAMIE ET DE THERAPIE,0.0,2.0,0.0
0306-5251,BRITISH JOURNAL OF CLINICAL PHARMACOLOGY,0.0,17.0,0.0
Thalamocortical Neurons in the Ventrobasal Complex,Thalamocortical Neurons in the Ventrobasal Complex,0.0,1.0,0.0
Neuroscience,Neuroscience,0.0,10.0,0.0
Anesthesiology,Anesthesiology,0.0,3.0,0.0
GitHub,GitHub,0.0,1.0,0.0
1347-8613,JOURNAL OF PHARMACOLOGICAL SCIENCES,0.0,6.0,0.0
Cereb Cortex,Cereb Cortex,0.0,21.0,0.0
0018-9286,IEEE TRANSACTIONS ON AUTOMATIC CONTROL,0.0,83.0,0.0
0010-3640,COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS,0.0,12.0,0.0
1615-3375,FOUNDATIONS OF COMPUTATIONAL MATHEMATICS,0.0,8.0,0.0
1053-5888,IEEE SIGNAL PROCESSING MAGAZINE,0.0,24.0,0.0
1069-5869,JOURNAL OF FOURIER ANALYSIS AND APPLICATIONS,0.0,3.0,0.0
0018-9448,IEEE TRANSACTIONS ON INFORMATION THEORY,0.0,71.0,0.0
2211-1247,CELL REPORTS,0.0,147.0,0.0
0021-9533,JOURNAL OF CELL SCIENCE,0.0,461.0,0.0
0165-1684,SIGNAL PROCESSING,0.0,10.0,0.0
0167-6911,SYSTEMS & CONTROL LETTERS,0.0,12.0,0.0
1367-5788,ANNUAL REVIEWS IN CONTROL,0.0,1.0,0.0
J. Physiol.,J. Physiol.,0.0,5.0,0.0
0022-3042,JOURNAL OF NEUROCHEMISTRY,0.0,125.0,0.0
1757-9694,INTEGRATIVE BIOLOGY,0.0,53.0,0.0
1057-7149,IEEE TRANSACTIONS ON IMAGE PROCESSING,0.0,30.0,0.0
Preprint. Available from: arXiv: 1612.07712,Preprint. Available from: arXiv: 1612.07712,0.0,1.0,0.0
Preprint. Available from: arXiv: 1412.0363v1,Preprint. Available from: arXiv: 1412.0363v1,0.0,1.0,0.0
Preprint. Available from: arXiv: 0712.4381,Preprint. Available from: arXiv: 0712.4381,0.0,1.0,0.0
0302-9824,JOURNAL OF COMPARATIVE PHYSIOLOGY,0.0,6.0,0.0
Intl Cont Adv Neural Intor Proc Sys.,Intl Cont Adv Neural Intor Proc Sys.,0.0,1.0,0.0
Publications de l'Institut de Statistique de l'Universite de Paris,Publications de l'Institut de Statistique de l'Universite de Paris,0.0,1.0,0.0
Proceedings of the Thirty-Seventh Allerton Conference on Communication and Computation,Proceedings of the Thirty-Seventh Allerton Conference on Communication and Computation,0.0,3.0,0.0
1476-1122,NATURE MATERIALS,0.0,29.0,0.0
2046-2441,OPEN BIOLOGY,0.0,20.0,0.0
0016-6731,GENETICS,0.0,793.0,0.0
0341-0471,ZEITSCHRIFT FUR NATURFORSCHUNG C-A JOURNAL OF BIOSCIENCES,0.0,11.0,0.0
1955-2068,HFSP JOURNAL,0.0,42.0,0.0
1540-3459,MULTISCALE MODELING & SIMULATION,0.0,30.0,0.0
1478-3975,PHYSICAL BIOLOGY,0.0,36.0,0.0
0370-1573,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,0.0,107.0,0.0
Nature cell biology.,Nature cell biology.,0.0,1.0,0.0
0219-5259,ADVANCES IN COMPLEX SYSTEMS,0.0,8.0,0.0
0378-1119,GENE,0.0,128.0,0.0
0556-2791,PHYSICAL REVIEW A,0.0,27.0,0.0
0021-8979,JOURNAL OF APPLIED PHYSICS,0.0,35.0,0.0
1063-651X,PHYSICAL REVIEW E,0.0,337.0,0.0
1050-2947,PHYSICAL REVIEW A,0.0,58.0,0.0
0016-6707,GENETICA,0.0,29.0,0.0
0022-2488,JOURNAL OF MATHEMATICAL PHYSICS,0.0,8.0,0.0
1461-023X,ECOLOGY LETTERS,0.0,155.0,0.0
1943-2631,GENETICS,0.0,31.0,0.0
0040-5809,THEORETICAL POPULATION BIOLOGY,0.0,196.0,0.0
0375-9601,PHYSICS LETTERS A,0.0,42.0,0.0
Phys. Rev. E Stat. Nonlin. Soft Matter. Phys,Phys. Rev. E Stat. Nonlin. Soft Matter. Phys,0.0,1.0,0.0
0962-1083,MOLECULAR ECOLOGY,0.0,46.0,0.0
Journal of The Royal Society Interface.,Journal of The Royal Society Interface.,0.0,3.0,0.0
0033-2909,PSYCHOLOGICAL BULLETIN,0.0,62.0,0.0
0169-1015,SPATIAL VISION,0.0,52.0,0.0
1534-7362,JOURNAL OF VISION,0.0,354.0,0.0
Nature Neuroscience,Nature Neuroscience,0.0,16.0,0.0
Current trends in neurology,Current trends in neurology,0.0,1.0,0.0
0022-2496,JOURNAL OF MATHEMATICAL PSYCHOLOGY,0.0,41.0,0.0
0740-3232,JOURNAL OF THE OPTICAL SOCIETY OF AMERICA A-OPTICS IMAGE SCIENCE AND VISION,0.0,126.0,0.0
0077-8923(print),YEAR IN COGNITIVE NEUROSCIENCE,0.0,73.0,0.0
0956-7976,PSYCHOLOGICAL SCIENCE,0.0,111.0,0.0
0734-189X,COMPUTER VISION GRAPHICS AND IMAGE PROCESSING,0.0,11.0,0.0
0096-3445,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,0.0,40.0,0.0
TUTORIALS IN QUANTITATIVE METHODS FOR PSYCHOLOGY,TUTORIALS IN QUANTITATIVE METHODS FOR PSYCHOLOGY,0.0,2.0,0.0
Journal of Vision,Journal of Vision,0.0,29.0,0.0
1943-3921,ATTENTION PERCEPTION & PSYCHOPHYSICS,0.0,30.0,0.0
0031-5117,PERCEPTION & PSYCHOPHYSICS,0.0,102.0,0.0
0010-0277,COGNITION,0.0,93.0,0.0
0003-4851,ANNALS OF MATHEMATICAL STATISTICS,0.0,58.0,0.0
1176-6328,NEUROPSYCHIATRIC DISEASE AND TREATMENT,0.0,1.0,0.0
0048-5772,PSYCHOPHYSIOLOGY,0.0,48.0,0.0
0007-1269,BRITISH JOURNAL OF PSYCHOLOGY,0.0,14.0,0.0
0959-4965,NEUROREPORT,0.0,72.0,0.0
Frontiers in psychiatry,Frontiers in psychiatry,0.0,6.0,0.0
MONOGRAPHS STAT APPL,MONOGRAPHS STAT APPL,0.0,4.0,0.0
0586-7614,SCHIZOPHRENIA BULLETIN,0.0,27.0,0.0
0038-271X,SOUTH AFRICAN STATISTICAL JOURNAL,0.0,1.0,0.0
J. Vis.,J. Vis.,0.0,9.0,0.0
Schizophr Bull,Schizophr Bull,0.0,3.0,0.0
Adv. Optim. Numer. Anal,Adv. Optim. Numer. Anal,0.0,1.0,0.0
ANNALS OF MATHEMATICAL STATISTICS,ANNALS OF MATHEMATICAL STATISTICS,0.0,7.0,0.0
London and Edinburgh Philosophical Magazine and Journal of Science.,London and Edinburgh Philosophical Magazine and Journal of Science.,0.0,2.0,0.0
0010-9452,CORTEX,0.0,21.0,0.0
0028-3932,NEUROPSYCHOLOGIA,0.0,80.0,0.0
0740-3194,MAGNETIC RESONANCE IN MEDICINE,0.0,52.0,0.0
0043-1397,WATER RESOURCES RESEARCH,0.0,10.0,0.0
Cerebral Cortex,Cerebral Cortex,0.0,18.0,0.0
Behavior Research Methods,Behavior Research Methods,0.0,1.0,0.0
eLife,eLife,0.0,7.0,0.0
Neuroimage,Neuroimage,0.0,21.0,0.0
PLoS computational biology,PLoS computational biology,0.0,21.0,0.0
1359-6446,DRUG DISCOVERY TODAY,0.0,98.0,0.0
0167-4889,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH,0.0,59.0,0.0
1462-2416,PHARMACOGENOMICS,0.0,23.0,0.0
0303-7207,MOLECULAR AND CELLULAR ENDOCRINOLOGY,0.0,26.0,0.0
0888-8809,MOLECULAR ENDOCRINOLOGY,0.0,39.0,0.0
1744-666X,EXPERT REVIEW OF CLINICAL IMMUNOLOGY,0.0,2.0,0.0
0165-6147,TRENDS IN PHARMACOLOGICAL SCIENCES,0.0,91.0,0.0
1476-4598,MOLECULAR CANCER,0.0,32.0,0.0
0091-6749,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,0.0,21.0,0.0
0026-0495,METABOLISM-CLINICAL AND EXPERIMENTAL,0.0,14.0,0.0
1350-9047,CELL DEATH AND DIFFERENTIATION,0.0,71.0,0.0
Genomics and Computational Biology,Genomics and Computational Biology,0.0,1.0,0.0
BMC Systems Biology,BMC Systems Biology,0.0,8.0,0.0
0066-4197,ANNUAL REVIEW OF GENETICS,0.0,148.0,0.0
0039-128X,STEROIDS,0.0,7.0,0.0
1471-0048,NATURE REVIEWS NEUROSCIENCE,0.0,314.0,0.0
0926-6410,COGNITIVE BRAIN RESEARCH,0.0,27.0,0.0
Neuroscience of Consciousness,Neuroscience of Consciousness,0.0,1.0,0.0
Tutorial in Quantitative Methods for Psychology,Tutorial in Quantitative Methods for Psychology,0.0,1.0,0.0
1574-7891,MOLECULAR ONCOLOGY,0.0,14.0,0.0
2352-3964,EBIOMEDICINE,0.0,6.0,0.0
1559-2294,EPIGENETICS,0.0,13.0,0.0
1756-8935,EPIGENETICS & CHROMATIN,0.0,7.0,0.0
